"date","max_temp","mean_temp","min_temp","Day"
"19991202","13.2","7.5","3.5","7641"
"19991203","7.4","9.3","5.4","7642"
"19991204","10.3","5.2","3.1","7643"
"19991205","12.2","5.2","0.1","7644"
"19991206","11.4","6.8","1.3","7645"
"19991207","11.4","10.2","9.1","7646"
"19991208","9.1","8.3","5.2","7647"
"19991209","11.9","7.5","5.9","7648"
"19991210","12.9","7.6","3.3","7649"
"19991211","8","8.8","4.7","7650"
"19991212","8.3","7.5","7","7651"
"19991213","4.3","5.4","2.6","7652"
"19991214","4","2","-0.4","7653"
"19991215","9.8","2.2","0.3","7654"
"19991216","11.3","4.4","-1","7655"
"19991217","4.3","7.1","2.9","7656"
"19991218","1.8","3.4","2.4","7657"
"19991219","4.1","0.2","-1.3","7658"
"19991220","6.3","-0.7","-5.5","7659"
"19991221","12","1.2","-4","7660"
"19991222","11.2","7.1","2.2","7661"
"19991223","12.9","8","4.9","7662"
"19991224","6.8","9.7","6.5","7663"
"19991225","8.2","5.6","4.3","7664"
"19991226","5.2","5.4","2.6","7665"
"19991227","4.4","3.2","1.3","7666"
"19991228","6.1","3.4","2.4","7667"
"19991229","7.8","2","-2.2","7668"
"19991230","8.8","3.4","-0.9","7669"
"19991231","9.1","6","3.2","7670"
"20000101","10.8","7","4.9","7671"
"20000102","11.5","7.9","5","7672"
"20000103","9.5","9.4","7.2","7673"
"20000104","11","7","4.4","7674"
"20000105","10.8","6.4","1.9","7675"
"20000106","11","8.9","7","7676"
"20000107","9.2","7.2","3.4","7677"
"20000108","7.2","7.4","5.7","7678"
"20000109","7.8","3.2","-0.7","7679"
"20000110","10.2","2.2","-3.3","7680"
"20000111","8.2","5.4","0.6","7681"
"20000112","5","8","7.8","7682"
"20000113","6.3","3.8","2.7","7683"
"20000114","6.7","2.9","-0.5","7684"
"20000115","7.2","4.6","2.6","7685"
"20000116","8.6","4.7","2.2","7686"
"20000117","8.4","4.4","0.3","7687"
"20000118","7.3","4.8","1.2","7688"
"20000119","5.3","5.4","3.6","7689"
"20000120","9.2","1.6","-2.2","7690"
"20000121","7.8","5","0.7","7691"
"20000122","7.3","5.2","2.6","7692"
"20000123","5.8","4","0.8","7693"
"20000124","3.7","3.1","0.4","7694"
"20000125","6.1","0.5","-2.7","7695"
"20000126","5.2","3.2","0.2","7696"
"20000127","10.8","0.8","-3.5","7697"
"20000128","13.5","4.5","-1.8","7698"
"20000129","12.9","8.4","3.4","7699"
"20000130","12.7","11.6","10.4","7700"
"20000131","10.7","11.5","10.3","7701"
"20000201","10.6","9.9","9.1","7702"
"20000202","9.3","8.2","5.8","7703"
"20000203","11","6","2.7","7704"
"20000204","11.6","7.8","4.7","7705"
"20000205","12.1","9.4","7.3","7706"
"20000206","11","9.6","7.2","7707"
"20000207","13.8","8","5","7708"
"20000208","10.6","10.4","7","7709"
"20000209","10.1","6.8","2.9","7710"
"20000210","10.4","8","5.9","7711"
"20000211","9.6","5.2","-0.1","7712"
"20000212","9.9","6.4","3.2","7713"
"20000213","10.2","7.4","4.8","7714"
"20000214","8.6","4.6","-1.1","7715"
"20000215","8","5.4","2.3","7716"
"20000216","9.6","4.7","1.4","7717"
"20000217","11","6","2.3","7718"
"20000218","9.1","7","3.1","7719"
"20000219","8.7","7.6","6.1","7720"
"20000220","10","3.8","-1","7721"
"20000221","9.5","5.8","1.5","7722"
"20000222","11.7","4.6","-0.3","7723"
"20000223","11.2","7.8","3.9","7724"
"20000224","10","9.4","7.6","7725"
"20000225","10.6","6.1","2.2","7726"
"20000226","13","5.2","-0.3","7727"
"20000227","10.4","8.6","4.2","7728"
"20000228","10.1","8.6","6.8","7729"
"20000229","9.3","7.8","5.5","7730"
"20000301","11.2","5.4","1.6","7731"
"20000302","10.8","5.8","0.3","7732"
"20000303","7.8","8","5.2","7733"
"20000304","10.4","4.3","0.8","7734"
"20000305","11.5","5","-0.3","7735"
"20000306","13.8","8.2","4.9","7736"
"20000307","14.6","11","8.2","7737"
"20000308","16.6","12.4","10.3","7738"
"20000309","14.2","13.9","11.2","7739"
"20000310","13.6","12.5","10.8","7740"
"20000311","14.5","10.5","7.4","7741"
"20000312","15","8.7","2.9","7742"
"20000313","13","10","4.9","7743"
"20000314","12.7","10.8","8.5","7744"
"20000315","12.2","7.6","2.6","7745"
"20000316","10.6","8","3.9","7746"
"20000317","10.8","9.4","8.3","7747"
"20000318","12.5","9.2","7.5","7748"
"20000319","13.9","7.5","2.5","7749"
"20000320","14.3","7.8","1.7","7750"
"20000321","15.5","9","3.7","7751"
"20000322","14.8","9.5","3.5","7752"
"20000323","14.1","10","5.3","7753"
"20000324","12.3","10.9","7.7","7754"
"20000325","11.2","9.1","5.9","7755"
"20000326","10.2","6.4","1.6","7756"
"20000327","8.2","7.1","4","7757"
"20000328","7.1","6.2","4.3","7758"
"20000329","8.2","5.4","3.7","7759"
"20000330","10","6.6","5","7760"
"20000331","11.8","7.5","5","7761"
"20000401","13.7","6.8","1.7","7762"
"20000402","9.1","10.4","7.1","7763"
"20000403","6","8.6","8.2","7764"
"20000404","10.1","4","1.9","7765"
"20000405","10.9","6.4","2.7","7766"
"20000406","14.9","5.8","0.7","7767"
"20000407","17.3","8.6","2.3","7768"
"20000408","14.7","9.6","2","7769"
"20000409","12.4","10.6","6.4","7770"
"20000410","7.1","8","3.6","7771"
"20000411","6.6","5.2","3.4","7772"
"20000412","9.2","4.2","1.8","7773"
"20000413","10.2","6.4","3.6","7774"
"20000414","8.4","7.1","4","7775"
"20000415","12.8","5.8","3.2","7776"
"20000416","11.9","6.6","0.3","7777"
"20000417","12.2","9.1","6.3","7778"
"20000418","16.1","9","5.8","7779"
"20000419","14","11.4","6.7","7780"
"20000420","15.5","12.1","10.2","7781"
"20000421","15.8","11.8","8.2","7782"
"20000422","14.3","11.5","7.2","7783"
"20000423","15.3","10.2","6.1","7784"
"20000424","16.1","10.6","5.8","7785"
"20000425","15.2","13","10","7786"
"20000426","16","12.3","9.4","7787"
"20000427","13.3","11.4","6.8","7788"
"20000428","18.7","11.6","10","7789"
"20000429","16.6","13.9","9.1","7790"
"20000430","16.6","11.6","6.5","7791"
"20000501","14.6","12","7.5","7792"
"20000502","11.2","11.6","8.6","7793"
"20000503","12.6","9.7","8.2","7794"
"20000504","20.5","10.4","8.2","7795"
"20000505","24.1","14","7.4","7796"
"20000506","23.3","16.4","8.6","7797"
"20000507","19.4","18","12.7","7798"
"20000508","23.4","15","10.5","7799"
"20000509","17.9","17.8","12.3","7800"
"20000510","17.8","15.4","13","7801"
"20000511","19.5","14.4","10.9","7802"
"20000512","24.9","14","8.5","7803"
"20000513","25.3","19","13","7804"
"20000514","26.6","18.9","12.5","7805"
"20000515","22.5","21","15.4","7806"
"20000516","15.9","18.8","15.2","7807"
"20000517","15.5","13.5","11.1","7808"
"20000518","14.3","11.4","7.2","7809"
"20000519","15.8","11.8","9.2","7810"
"20000520","16","10.4","5.1","7811"
"20000521","18.6","12.2","8.3","7812"
"20000522","14.3","13.2","7.8","7813"
"20000523","16.2","13","11.6","7814"
"20000524","16.8","12.9","9.6","7815"
"20000525","12.8","13","9.2","7816"
"20000526","14.8","11.6","10.4","7817"
"20000527","15.6","10.9","7","7818"
"20000528","17.4","10.8","5.9","7819"
"20000529","15.7","11.8","6.2","7820"
"20000530","19","12.5","9.3","7821"
"20000531","16.8","12.6","6.3","7822"
"20000601","18.8","14.6","12.3","7823"
"20000602","22.9","15.8","12.9","7824"
"20000603","18.1","17.5","12.1","7825"
"20000604","16.1","14.7","11.3","7826"
"20000605","18.9","13.4","10.6","7827"
"20000606","20.6","14.4","9.8","7828"
"20000607","22.4","14.6","8.7","7829"
"20000608","17.8","17.4","12.5","7830"
"20000609","20.3","16.1","14.4","7831"
"20000610","19.3","14.4","8.6","7832"
"20000611","25.1","15.3","11.3","7833"
"20000612","22.6","18.6","12.1","7834"
"20000613","22.5","18.5","14.4","7835"
"20000614","20.1","18.8","15.2","7836"
"20000615","22.3","17.6","15","7837"
"20000616","25.9","18.3","14.3","7838"
"20000617","30.8","19.5","13.1","7839"
"20000618","31.4","23.2","15.6","7840"
"20000619","21.6","25.4","19.4","7841"
"20000620","19.5","18.5","15.4","7842"
"20000621","19","17.5","15.5","7843"
"20000622","19.7","16.2","13.4","7844"
"20000623","16.1","16.2","12.7","7845"
"20000624","18","12.3","8.5","7846"
"20000625","19.9","14","10.1","7847"
"20000626","21.9","16.2","12.5","7848"
"20000627","20.9","16.6","11.2","7849"
"20000628","20.3","17","13.2","7850"
"20000629","20.8","17.4","14.5","7851"
"20000630","20.9","17.2","13.6","7852"
"20000701","22.3","17.6","14.4","7853"
"20000702","23.3","17.6","13","7854"
"20000703","18.3","18.8","14.2","7855"
"20000704","17.1","16.8","15.4","7856"
"20000705","22.7","15.4","13.7","7857"
"20000706","17.9","17.6","12.6","7858"
"20000707","17.9","15.7","13.5","7859"
"20000708","19.1","14.7","11.5","7860"
"20000709","16.1","16.4","13.8","7861"
"20000710","16.3","14","11.8","7862"
"20000711","18.7","13","9.6","7863"
"20000712","20.9","13.1","7.5","7864"
"20000713","16.9","17.2","13.6","7865"
"20000714","18.1","14.9","12.9","7866"
"20000715","18.2","13.6","9.1","7867"
"20000716","22.6","14","9.8","7868"
"20000717","24.7","16.2","9.8","7869"
"20000718","25.2","17.8","10.9","7870"
"20000719","25.3","19.1","13","7871"
"20000720","25.9","20.1","14.9","7872"
"20000721","21.6","20.2","14.4","7873"
"20000722","19","17.2","12.9","7874"
"20000723","17.2","15.9","12.8","7875"
"20000724","19","15","12.9","7876"
"20000725","23.4","15.9","12.8","7877"
"20000726","25","18.6","13.9","7878"
"20000727","20.9","20","15.1","7879"
"20000728","24.9","17.7","14.5","7880"
"20000729","24.8","19.2","13.4","7881"
"20000730","25.3","19.2","13.7","7882"
"20000731","24.5","20.7","16.1","7883"
"20000801","23.5","19.6","14.8","7884"
"20000802","19.7","18.2","13","7885"
"20000803","22.4","17.4","15","7886"
"20000804","24.2","18.5","14.6","7887"
"20000805","24.7","18.2","12.2","7888"
"20000806","23","20.4","16","7889"
"20000807","22.6","20.2","17.4","7890"
"20000808","23.9","19.4","16.2","7891"
"20000809","25.4","19.2","14.5","7892"
"20000810","24.9","21","16.5","7893"
"20000811","27.4","20.1","15.3","7894"
"20000812","23.6","20.4","13.4","7895"
"20000813","23.7","19.4","15.1","7896"
"20000814","24.4","20.8","17.9","7897"
"20000815","23.1","19.4","14.3","7898"
"20000816","23.1","18.9","14.7","7899"
"20000817","19.9","18.9","14.7","7900"
"20000818","23.2","16.6","13.2","7901"
"20000819","21.7","18.7","14.2","7902"
"20000820","22.2","17","12.4","7903"
"20000821","22.7","16.2","10.3","7904"
"20000822","23.9","16.6","10.6","7905"
"20000823","27","18.6","13.3","7906"
"20000824","26.2","19.9","12.8","7907"
"20000825","19.7","20.4","14.7","7908"
"20000826","21.8","19","18.3","7909"
"20000827","20.1","17.5","13.2","7910"
"20000828","21.8","15.8","11.6","7911"
"20000829","22.2","16","10.3","7912"
"20000830","22.6","17.6","13","7913"
"20000831","18.9","16.6","10.5","7914"
"20000901","19.9","16","13","7915"
"20000902","18.6","15.8","11.7","7916"
"20000903","20.5","14","9.4","7917"
"20000904","20.4","13.7","6.9","7918"
"20000905","20.7","15.6","10.9","7919"
"20000906","20.3","17.4","14.1","7920"
"20000907","20.2","14.4","8.6","7921"
"20000908","22.3","17.6","15","7922"
"20000909","25.6","19","15.6","7923"
"20000910","27.5","20.2","14.8","7924"
"20000911","24","21.6","15.6","7925"
"20000912","21","20","16","7926"
"20000913","21.6","17.4","13.9","7927"
"20000914","18.5","17","12.4","7928"
"20000915","18.2","17.2","16","7929"
"20000916","20.6","15.8","13.4","7930"
"20000917","16.8","16.2","11.7","7931"
"20000918","15.6","15.2","13.6","7932"
"20000919","16.9","13.8","11.9","7933"
"20000920","18.6","13.6","10.4","7934"
"20000921","21.5","12.9","7.2","7935"
"20000922","24.8","17.9","14.3","7936"
"20000923","16.8","19.4","14.1","7937"
"20000924","18.5","15.2","13.6","7938"
"20000925","20.7","14.6","10.7","7939"
"20000926","18.2","16.4","12.1","7940"
"20000927","18.4","15","11.7","7941"
"20000928","18.9","15.8","13.2","7942"
"20000929","17.9","15.2","11.5","7943"
"20000930","18.6","15.1","12.3","7944"
"20001001","15.3","13.2","7.7","7945"
"20001002","16.4","12.6","9.9","7946"
"20001003","16.3","12.4","8.5","7947"
"20001004","15.7","14.5","12.7","7948"
"20001005","15.1","13.4","11.1","7949"
"20001006","13.2","10.2","5.4","7950"
"20001007","15.6","11.2","9.1","7951"
"20001008","12.4","12.6","9.5","7952"
"20001009","13.3","9","5.6","7953"
"20001010","14.3","9.8","6.3","7954"
"20001011","13.5","10.5","6.7","7955"
"20001012","16","10.8","8","7956"
"20001013","13.9","11.2","6.4","7957"
"20001014","15.6","11","8.2","7958"
"20001015","13.9","11.7","7.8","7959"
"20001016","14.9","12.4","10.8","7960"
"20001017","16.3","10","5.1","7961"
"20001018","15.2","12.8","9.4","7962"
"20001019","14.1","11.4","7.6","7963"
"20001020","11.5","10.6","7","7964"
"20001021","14.3","11","10.4","7965"
"20001022","16","12","9.6","7966"
"20001023","14.2","12.7","9.4","7967"
"20001024","15.3","12","9.7","7968"
"20001025","14.5","13.2","11","7969"
"20001026","15.4","10.8","7.1","7970"
"20001027","16","12.4","9.5","7971"
"20001028","13.4","13.9","11.8","7972"
"20001029","11.3","10.6","7.8","7973"
"20001030","13.3","10","8.6","7974"
"20001031","11.6","9.8","6.3","7975"
"20001101","10.9","9.3","7","7976"
"20001102","11.4","7.2","3.6","7977"
"20001103","11.4","8.6","5.7","7978"
"20001104","10.9","7.2","2.9","7979"
"20001105","11","6.7","2.5","7980"
"20001106","10.7","9","7","7981"
"20001107","9.2","9.2","7.7","7982"
"20001108","10.2","7.8","6.4","7983"
"20001109","12.1","8.2","6.1","7984"
"20001110","12.8","7.9","3.7","7985"
"20001111","11.1","9","5.3","7986"
"20001112","10.8","9.7","8.3","7987"
"20001113","8.7","6.6","2.4","7988"
"20001114","10.2","5","1.2","7989"
"20001115","10.4","4.5","-1.2","7990"
"20001116","9.4","5.7","1","7991"
"20001117","11.9","4.9","0.4","7992"
"20001118","10.9","7","2.2","7993"
"20001119","7","9","7.2","7994"
"20001120","10.1","4.5","2","7995"
"20001121","10.9","7","3.8","7996"
"20001122","8.4","7.4","4","7997"
"20001123","11","5.8","3.3","7998"
"20001124","11.6","6.8","2.7","7999"
"20001125","10.5","8.3","5","8000"
"20001126","14","8.9","7.3","8001"
"20001127","15.6","8.8","3.7","8002"
"20001128","14.2","11.5","7.4","8003"
"20001129","12.2","12.1","10","8004"
"20001130","13.7","9.2","6.3","8005"
"20001201","12.9","11.3","8.9","8006"
"20001202","11.3","11.2","9.6","8007"
"20001203","13.8","7.5","3.7","8008"
"20001204","13.4","10.2","6.7","8009"
"20001205","12.7","12.4","11.3","8010"
"20001206","14.3","11.9","11.1","8011"
"20001207","12.4","10.7","7.1","8012"
"20001208","11.5","10.4","8.4","8013"
"20001209","13.4","9.6","7.6","8014"
"20001210","14.2","11.2","9","8015"
"20001211","13.7","11.8","9.3","8016"
"20001212","12.2","13.2","12.7","8017"
"20001213","9.5","10.8","9.4","8018"
"20001214","7.1","7.4","5.3","8019"
"20001215","4.4","4.6","2.2","8020"
"20001216","6.3","1.6","-1.1","8021"
"20001217","8.2","3.6","1","8022"
"20001218","10","5.6","3.1","8023"
"20001219","9.8","7.9","5.8","8024"
"20001220","6.7","8.4","7","8025"
"20001221","5.9","6.4","6.2","8026"
"20001222","6.6","4.5","3.1","8027"
"20001223","6.5","4.7","2.8","8028"
"20001224","4.3","5.2","4","8029"
"20001225","2.5","4.1","3.9","8030"
"20001226","3","1.8","1","8031"
"20001227","2.9","2.2","1.5","8032"
"20001228","1.2","-0.3","-3.5","8033"
"20001229","3.1","-2.2","-5.5","8034"
"20001230","10.1","-1.1","-5.3","8035"
"20001231","11.1","2.8","-4.6","8036"
"20010101","10.8","5.3","-0.5","8037"
"20010102","10.5","9.9","9","8038"
"20010103","9.4","7","3.5","8039"
"20010104","7.6","6.6","3.7","8040"
"20010105","8.5","7.2","6.7","8041"
"20010106","7.4","5.8","3.1","8042"
"20010107","7.8","4.8","2.3","8043"
"20010108","5.6","4.8","1.7","8044"
"20010109","6.4","2.8","0","8045"
"20010110","5.5","3.8","1.3","8046"
"20010111","7.4","4.9","4.3","8047"
"20010112","7.6","5.8","4.2","8048"
"20010113","7.5","4.6","1.5","8049"
"20010114","4.9","4.5","1.5","8050"
"20010115","3.5","3.6","2.2","8051"
"20010116","4.8","0.6","-2.2","8052"
"20010117","3.3","1","-2.9","8053"
"20010118","2.1","0.4","-2.5","8054"
"20010119","2.4","-0.9","-3.9","8055"
"20010120","7.9","-0.1","-2.6","8056"
"20010121","9.9","2.6","-2.6","8057"
"20010122","12.3","5.9","1.9","8058"
"20010123","10","8.8","5.4","8059"
"20010124","8.8","8.4","6.8","8060"
"20010125","8.6","6.8","4.8","8061"
"20010126","7.2","6.2","3.8","8062"
"20010127","6.6","4","0.9","8063"
"20010128","4.4","2.8","-1.1","8064"
"20010129","5.2","2.1","-0.2","8065"
"20010130","5.6","2.8","0.4","8066"
"20010131","6.1","4.7","3.8","8067"
"20010201","8.8","2.5","-1.1","8068"
"20010202","11","4.4","-0.1","8069"
"20010203","11","8.2","5.3","8070"
"20010204","11.7","7.6","4.2","8071"
"20010205","12.5","9.4","7.2","8072"
"20010206","12.2","10.3","8.1","8073"
"20010207","5.5","10","7.9","8074"
"20010208","7.5","5.5","5.5","8075"
"20010209","12.1","4.4","1.2","8076"
"20010210","13.7","6.6","1.2","8077"
"20010211","11.6","10","6.3","8078"
"20010212","10.6","11.6","11.5","8079"
"20010213","10.7","6.8","2.9","8080"
"20010214","9","6","1.2","8081"
"20010215","10.1","5.7","2.4","8082"
"20010216","9.1","5","0","8083"
"20010217","8.1","4.6","0.2","8084"
"20010218","7.6","4.6","1","8085"
"20010219","8.5","3.5","-0.6","8086"
"20010220","12.1","4","-0.5","8087"
"20010221","10.6","6.8","1.5","8088"
"20010222","7.4","7.8","4.9","8089"
"20010223","5.3","6","4.7","8090"
"20010224","5.5","3.4","1.6","8091"
"20010225","7.5","1.9","-1.7","8092"
"20010226","6.6","3.8","0.2","8093"
"20010227","4.7","3.9","1.2","8094"
"20010228","4.3","3.4","2.2","8095"
"20010301","3.5","2.6","1","8096"
"20010302","3.8","0.4","-2.6","8097"
"20010303","5","1.6","-0.5","8098"
"20010304","8.1","2.8","0.7","8099"
"20010305","13.1","1.9","-4.3","8100"
"20010306","15.1","6.8","0.6","8101"
"20010307","10.5","9.8","4.4","8102"
"20010308","13.3","8.8","7","8103"
"20010309","14.9","9.8","6.3","8104"
"20010310","13.8","12.1","9.3","8105"
"20010311","11.4","11.8","9.8","8106"
"20010312","10","7.6","3.9","8107"
"20010313","11.4","7.4","4.7","8108"
"20010314","9.8","6.4","1.3","8109"
"20010315","9.1","7.5","5.2","8110"
"20010316","4.1","8","6.9","8111"
"20010317","6.5","3.9","3.7","8112"
"20010318","6.8","4","1.6","8113"
"20010319","4.3","4.2","1.5","8114"
"20010320","6.8","3.4","2.6","8115"
"20010321","14.1","4.6","2.3","8116"
"20010322","10.8","8.8","3.5","8117"
"20010323","9.6","8.7","6.6","8118"
"20010324","6.6","8.6","7.5","8119"
"20010325","7","5.8","4.9","8120"
"20010326","9.3","5.4","3.7","8121"
"20010327","10.8","6.4","3.5","8122"
"20010328","11.6","8.8","6.8","8123"
"20010329","13.1","8","4.3","8124"
"20010330","15.5","8","2.8","8125"
"20010331","15.3","11.4","7.4","8126"
"20010401","19.5","12.5","9.7","8127"
"20010402","14.4","13.6","7.8","8128"
"20010403","11.5","10.3","6.2","8129"
"20010404","12.2","9.2","6.9","8130"
"20010405","14","8.2","4.3","8131"
"20010406","12.1","10.7","7.4","8132"
"20010407","12.7","8.5","4.9","8133"
"20010408","17.5","8.4","4.2","8134"
"20010409","12.9","12","6.5","8135"
"20010410","11.7","10.6","8.4","8136"
"20010411","13.5","9","6.2","8137"
"20010412","10.8","9.9","6.3","8138"
"20010413","11.3","7.9","5","8139"
"20010414","12.8","7","2.8","8140"
"20010415","9.6","9.6","6.4","8141"
"20010416","11.2","7.4","5.2","8142"
"20010417","9","6","0.9","8143"
"20010418","10.1","6.2","3.5","8144"
"20010419","9.1","5.4","0.6","8145"
"20010420","10.9","5.6","2.2","8146"
"20010421","11.7","6.8","2.6","8147"
"20010422","14","8","4.3","8148"
"20010423","12.7","10.3","6.6","8149"
"20010424","12.9","8.8","5","8150"
"20010425","15.2","9.2","5.5","8151"
"20010426","15","10.1","5","8152"
"20010427","14.3","10.7","6.4","8153"
"20010428","12.5","11.2","8.1","8154"
"20010429","13.5","9.3","6.1","8155"
"20010430","10.8","9.6","5.8","8156"
"20010501","15","8.8","6.8","8157"
"20010502","17.2","10.9","6.8","8158"
"20010503","13.4","11.8","6.5","8159"
"20010504","13.4","9.6","5.7","8160"
"20010505","12.8","8.4","3.5","8161"
"20010506","15.4","8.4","4.1","8162"
"20010507","17.3","10.3","5.2","8163"
"20010508","17.6","11","4.8","8164"
"20010509","23","11.5","5.4","8165"
"20010510","26.1","16","9.1","8166"
"20010511","24.9","19.4","12.8","8167"
"20010512","24.9","18","11.1","8168"
"20010513","15.1","18.4","11.8","8169"
